Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 26/02/2020;;;;;;;;;
Período Solicitado de 01/01/2020 até 31/01/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;11;144,254;0;68,384;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;12;151,839;0;77,952;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;13;158,348;0;87,06;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;14;151,909;0;75,165;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;15;159,455;0;79,779;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;16;150,404;0;78,033;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;17;142,777;0;73,041;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;18;147,876;0;74,079;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;19;151,068;0;78,759;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;20;138,622;0;69,58;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;21;143,398;0;75,124;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;22;139,451;0;73,064;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;23;111,024;0;64,388;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);09/01/2020;24;101,874;0;60,894;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;1;99,363;0;63,617;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;2;97,316;0;57,878;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;3;98,198;0;59,171;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;4;96,543;0;58,564;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;5;91,372;0;57,588;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;6;95,427;0;54,476;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;7;107,423;0;59,019;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;8;134,62;0;65,152;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;9;133,88;0;67,33;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;10;140,029;0;71,655;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;11;141,774;0;69,692;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;12;151,027;0;78,171;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;13;156,219;0;82,474;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;14;153,245;0;78,258;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;15;160,097;0;84,617;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;16;159,24;0;82,447;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;17;146,416;0;73,051;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;18;151,628;0;73,735;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;19;153,684;0;80,151;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;20;143,293;0;72,797;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;21;144,029;0;75,062;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;22;142,959;0;73,878;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;23;113,25;0;65,792;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);10/01/2020;24;104,092;0;65,039;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;1;98,691;0;60,347;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;2;96,913;0;58,637;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;3;96,307;0;57,818;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;4;96,084;0;58,287;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;5;90,479;0;57,436;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;6;95,685;0;57,923;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;7;104,823;0;55,704;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;8;133,263;0;64,219;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;9;132,476;0;67,573;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;10;147,879;0;76,059;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;11;148,995;0;75;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;12;154,62;0;81,537;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;13;159,497;0;87,13;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;14;154,7;0;78,432;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;15;156,556;0;79,909;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;16;158,212;0;83,477;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;17;150,839;0;79,798;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;18;149,059;0;73,193;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;19;156,351;0;82,396;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;20;149,368;0;73,575;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;21;148,835;0;74,462;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;22;147,541;0;76,567;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;23;115,3;0;68,216;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);11/01/2020;24;103,902;0;66,95;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;1;103,66;0;63,584;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;2;99,632;0;59,883;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;3;95,511;0;57,392;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;4;96,772;0;57,691;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;5;92,956;0;58,716;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;6;97,054;0;58,213;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;7;104,24;0;59,051;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;8;141,98;0;66,361;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;9;142,435;0;72,81;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;10;141,443;0;71,562;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;11;147,77;0;70,901;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;12;148,708;0;75,671;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;13;155,417;0;81,689;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;14;147,751;0;73,063;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;15;158,04;0;83,598;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;16;153,537;0;84,965;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;17;140,05;0;71,936;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;18;142,957;0;71,083;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;19;147,015;0;74,467;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;20;131,29;0;65,538;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;21;104,754;0;61,078;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;22;97,22;0;59,627;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;23;91,123;0;51,772;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);12/01/2020;24;89,605;0;53,477;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;1;91,956;0;55,327;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;2;88,169;0;50,281;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;3;88,616;0;52,737;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;4;88,06;0;52,721;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;5;86,161;0;49,578;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;6;90,448;0;50,962;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;7;96,633;0;51,524;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;8;129,063;0;58,884;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;9;39,538;0;25,262;0,09;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;10;99,272;0;52,231;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;11;138,449;0;66,71;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;12;142,926;0;72,385;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;13;144,617;0;74,105;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;14;140,197;0;67,589;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;15;144,294;0;73,44;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;16;145,481;0;74,502;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;17;140,518;0;69,929;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;18;143,656;0;68,667;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;19;149,861;0;76,147;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;20;139,678;0;67,756;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;21;139,902;0;70,934;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;22;136,029;0;65,248;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;23;112,521;0;67,118;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);13/01/2020;24;96,118;0;59,559;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;1;96,791;0;60,189;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;2;98,117;0;56,945;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;3;92,559;0;58,01;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;4;87,11;0;49,529;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;5;90,629;0;56,463;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;6;89,279;0;50,435;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;7;97,656;0;51,56;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;8;123,207;0;57,82;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;9;130,339;0;62,078;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;10;132,675;0;63,371;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;11;136,171;0;66,501;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;12;141,079;0;72,513;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;13;141,426;0;69,753;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;14;143,089;0;69,811;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;15;146,183;0;76,348;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;16;157,634;0;86,09;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;17;144,411;0;73,273;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;18;149,581;0;76,343;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;19;146,241;0;72,832;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;20;139,597;0;70,363;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;21;133,216;0;65,182;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;22;138,267;0;72,023;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;23;111,375;0;63,016;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);14/01/2020;24;101,447;0;66,181;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;1;94,649;0;57,582;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;2;97,762;0;56,121;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;3;92,492;0;55,885;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;4;89,085;0;53,17;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;5;86,761;0;50,416;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;6;94,888;0;57,435;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;7;93,681;0;50,527;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;8;135,187;0;62,792;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;9;131,671;0;65,925;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;10;139,459;0;70,56;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;11;147,006;0;70,918;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;12;156,131;0;82,893;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;13;155,83;0;84,403;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;14;155,219;0;75,83;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;15;157,62;0;78,916;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;16;157,857;0;81,656;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;17;151,882;0;78,767;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;18;158,7;0;79,642;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;19;160,888;0;85,018;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;20;149,218;0;73,34;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;21;153,904;0;80,431;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;22;144,217;0;74,804;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;23;119,489;0;70,721;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);15/01/2020;24;106,539;0;67,491;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;1;102,385;0;66,484;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;2;102,369;0;58,383;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;3;102,074;0;63,961;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;4;97,313;0;59,324;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;5;98,062;0;61,881;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;6;101,675;0;59,14;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;7;103,671;0;60,344;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;8;140,053;0;67,111;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;9;149,547;0;79,69;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;10;148,855;0;75,376;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;11;150,929;0;77,546;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;12;166,353;0;89,646;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;13;164,37;0;90,144;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;14;154,302;0;76,193;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;15;154,752;0;75,14;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;16;160,856;0;81,03;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;17;161,225;0;85,44;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;18;164,629;0;84,187;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;19;160,539;0;86,032;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;20;144,773;0;74,633;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;21;150,881;0;80,975;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;22;137,881;0;68,599;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;23;115,14;0;69,018;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);16/01/2020;24;102,625;0;60,687;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;1;101,306;0;65,957;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;2;95,312;0;53,229;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;3;102,923;0;63,093;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;4;98,618;0;61,147;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;5;97,278;0;62,197;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;6;100,431;0;60,708;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;7;107,238;0;62,533;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;8;128,147;0;60,989;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;9;142,162;0;72,127;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;10;143,02;0;71,812;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;11;136,568;0;67,171;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;12;149,212;0;76,657;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;13;145,694;0;76,291;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;14;140,761;0;68,224;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;15;150,752;0;72,847;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;16;145,384;0;75,199;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;17;135,268;0;66,097;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;18;144,431;0;69,624;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;19;142,075;0;70,739;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;20;128,506;0;64,739;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;21;128,382;0;61,151;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;22;130,997;0;67,177;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;23;99,056;0;54,786;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);17/01/2020;24;94,814;0;58,541;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);18/01/2020;1;94,801;0;56,99;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);18/01/2020;2;90,529;0;51,965;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);18/01/2020;3;91,158;0;50,592;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);18/01/2020;4;91,753;0;54,952;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);18/01/2020;5;82,518;0;48,283;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (L);18/01/2020;6;90,459;0;53,182;0;Completo;COLETA DIÁRIA
