Tipo de Relatório: Origem de Dados da Coleta.;;;;;;;;;
Tipo de Agente: Conectante | Nome:  BARBOSA 1;;;;;;;;;
Periodo Solicitado: 12/2019;;;;;;;;;
Ponto de Medição;Data;Hora;Tipo de Energia;Ativa Geração (kWh);Ativa Consumo (kWh);Reativa Geração (kVArh);Reativa Consumo (kVArh);Origem da Coleta;Notificação de Coleta
SPSBBRENTR101;08/12/2019;24;Liquida;0;135,24;0;100,065;Coleta Diária;
SPSBBRENTR101;09/12/2019;1;Liquida;0;142,485;0;102,27;Coleta Diária;
SPSBBRENTR101;09/12/2019;2;Liquida;0;131,775;0;99,225;Coleta Diária;
SPSBBRENTR101;09/12/2019;3;Liquida;0;127,05;0;95,34;Coleta Diária;
SPSBBRENTR101;09/12/2019;4;Liquida;0;123,165;0;88,935;Coleta Diária;
SPSBBRENTR101;09/12/2019;5;Liquida;0;127,68;0;91,98;Coleta Diária;
SPSBBRENTR101;09/12/2019;6;Liquida;0;167,895;0;99,435;Coleta Diária;
SPSBBRENTR101;09/12/2019;7;Liquida;0;201,6;0;108,885;Coleta Diária;
SPSBBRENTR101;09/12/2019;8;Liquida;0;221,76;0;108,99;Coleta Diária;
SPSBBRENTR101;09/12/2019;9;Liquida;0;219,87;0;109,935;Coleta Diária;
SPSBBRENTR101;09/12/2019;10;Liquida;0;209,685;0;105,21;Coleta Diária;
SPSBBRENTR101;09/12/2019;11;Liquida;0;229,32;0;117,705;Coleta Diária;
SPSBBRENTR101;09/12/2019;12;Liquida;0;232,365;0;116,025;Coleta Diária;
SPSBBRENTR101;09/12/2019;13;Liquida;0;230,79;0;116,865;Coleta Diária;
SPSBBRENTR101;09/12/2019;14;Liquida;0;225,435;0;114,345;Coleta Diária;
SPSBBRENTR101;09/12/2019;15;Liquida;0;218,925;0;116,445;Coleta Diária;
SPSBBRENTR101;09/12/2019;16;Liquida;0;223,23;0;117,495;Coleta Diária;
SPSBBRENTR101;09/12/2019;17;Liquida;0;225,33;0;116,655;Coleta Diária;
SPSBBRENTR101;09/12/2019;18;Liquida;0;220,5;0;115,92;Coleta Diária;
SPSBBRENTR101;09/12/2019;19;Liquida;0;211,155;0;112,455;Coleta Diária;
SPSBBRENTR101;09/12/2019;20;Liquida;0;216,09;0;110,67;Coleta Diária;
SPSBBRENTR101;09/12/2019;21;Liquida;0;217,455;0;114,555;Coleta Diária;
SPSBBRENTR101;09/12/2019;22;Liquida;0;211,89;0;114,765;Coleta Diária;
SPSBBRENTR101;09/12/2019;23;Liquida;0;188,58;0;107,31;Coleta Diária;
SPSBBRENTR101;09/12/2019;24;Liquida;0;186,165;0;105,525;Coleta Diária;
SPSBBRENTR101;10/12/2019;1;Liquida;0;190,365;0;103,95;Coleta Diária;
SPSBBRENTR101;10/12/2019;2;Liquida;0;180,075;0;104,055;Coleta Diária;
SPSBBRENTR101;10/12/2019;3;Liquida;0;173,88;0;99,33;Coleta Diária;
SPSBBRENTR101;10/12/2019;4;Liquida;0;166,845;0;94,71;Coleta Diária;
SPSBBRENTR101;10/12/2019;5;Liquida;0;173,145;0;91,56;Coleta Diária;
SPSBBRENTR101;10/12/2019;6;Liquida;0;194,775;0;100,485;Coleta Diária;
SPSBBRENTR101;10/12/2019;7;Liquida;0;201,39;0;100,8;Coleta Diária;
SPSBBRENTR101;10/12/2019;8;Liquida;0;210;0;102,69;Coleta Diária;
SPSBBRENTR101;10/12/2019;9;Liquida;0;223,545;0;109,095;Coleta Diária;
SPSBBRENTR101;10/12/2019;10;Liquida;0;221,34;0;106,68;Coleta Diária;
SPSBBRENTR101;10/12/2019;11;Liquida;0;220,08;0;114,45;Coleta Diária;
SPSBBRENTR101;10/12/2019;12;Liquida;0;227,22;0;122,64;Coleta Diária;
SPSBBRENTR101;10/12/2019;13;Liquida;0;222,18;0;116,34;Coleta Diária;
SPSBBRENTR101;10/12/2019;14;Liquida;0;217,035;0;112,14;Coleta Diária;
SPSBBRENTR101;10/12/2019;15;Liquida;0;220,395;0;116,13;Coleta Diária;
SPSBBRENTR101;10/12/2019;16;Liquida;0;220,08;0;117,495;Coleta Diária;
SPSBBRENTR101;10/12/2019;17;Liquida;0;224,385;0;116,235;Coleta Diária;
SPSBBRENTR101;10/12/2019;18;Liquida;0;223,02;0;117,285;Coleta Diária;
SPSBBRENTR101;10/12/2019;19;Liquida;0;213,78;0;115,08;Coleta Diária;
SPSBBRENTR101;10/12/2019;20;Liquida;0;215,67;0;113,295;Coleta Diária;
SPSBBRENTR101;10/12/2019;21;Liquida;0;218,295;0;118,23;Coleta Diária;
SPSBBRENTR101;10/12/2019;22;Liquida;0;215,775;0;118,65;Coleta Diária;
SPSBBRENTR101;10/12/2019;23;Liquida;0;172,515;0;115,92;Coleta Diária;
SPSBBRENTR101;10/12/2019;24;Liquida;0;150,57;0;116,76;Coleta Diária;
SPSBBRENTR101;11/12/2019;1;Liquida;0;157,08;0;111,825;Coleta Diária;
SPSBBRENTR101;11/12/2019;2;Liquida;0;145,845;0;107,835;Coleta Diária;
SPSBBRENTR101;11/12/2019;3;Liquida;0;143,535;0;108,57;Coleta Diária;
SPSBBRENTR101;11/12/2019;4;Liquida;0;135,03;0;104,685;Coleta Diária;
SPSBBRENTR101;11/12/2019;5;Liquida;0;132,195;0;100,065;Coleta Diária;
SPSBBRENTR101;11/12/2019;6;Liquida;0;180,285;0;105,21;Coleta Diária;
SPSBBRENTR101;11/12/2019;7;Liquida;0;197,19;0;105,63;Coleta Diária;
SPSBBRENTR101;11/12/2019;8;Liquida;0;215,355;0;112,56;Coleta Diária;
SPSBBRENTR101;11/12/2019;9;Liquida;0;223,335;0;111,3;Coleta Diária;
SPSBBRENTR101;11/12/2019;10;Liquida;0;228,27;0;112,455;Coleta Diária;
SPSBBRENTR101;11/12/2019;11;Liquida;0;222,39;0;114,45;Coleta Diária;
SPSBBRENTR101;11/12/2019;12;Liquida;0;224,91;0;114,975;Coleta Diária;
SPSBBRENTR101;11/12/2019;13;Liquida;0;234,57;0;126,735;Coleta Diária;
SPSBBRENTR101;11/12/2019;14;Liquida;0;235,515;0;119,49;Coleta Diária;
SPSBBRENTR101;11/12/2019;15;Liquida;0;233,31;0;118,44;Coleta Diária;
SPSBBRENTR101;11/12/2019;16;Liquida;0;237,93;0;125,58;Coleta Diária;
SPSBBRENTR101;11/12/2019;17;Liquida;0;226,17;0;120,12;Coleta Diária;
SPSBBRENTR101;11/12/2019;18;Liquida;0;230,37;0;118,755;Coleta Diária;
SPSBBRENTR101;11/12/2019;19;Liquida;0;223,755;0;117,39;Coleta Diária;
SPSBBRENTR101;11/12/2019;20;Liquida;0;208,11;0;115,815;Coleta Diária;
SPSBBRENTR101;11/12/2019;21;Liquida;0;208,11;0;116,13;Coleta Diária;
SPSBBRENTR101;11/12/2019;22;Liquida;0;212,415;0;112,245;Coleta Diária;
SPSBBRENTR101;11/12/2019;23;Liquida;0;159,705;0;111,72;Coleta Diária;
SPSBBRENTR101;11/12/2019;24;Liquida;0;146,265;0;111,3;Coleta Diária;
SPSBBRENTR101;12/12/2019;1;Liquida;0;153,825;0;112,14;Coleta Diária;
SPSBBRENTR101;12/12/2019;2;Liquida;0;142,695;0;105,105;Coleta Diária;
SPSBBRENTR101;12/12/2019;3;Liquida;0;141,855;0;110,355;Coleta Diária;
SPSBBRENTR101;12/12/2019;4;Liquida;0;139,965;0;107,52;Coleta Diária;
SPSBBRENTR101;12/12/2019;5;Liquida;0;136,815;0;104,475;Coleta Diária;
SPSBBRENTR101;12/12/2019;6;Liquida;0;185,955;0;108,78;Coleta Diária;
SPSBBRENTR101;12/12/2019;7;Liquida;0;210,315;0;113,505;Coleta Diária;
SPSBBRENTR101;12/12/2019;8;Liquida;0;219,345;0;112,035;Coleta Diária;
SPSBBRENTR101;12/12/2019;9;Liquida;0;228,585;0;115,605;Coleta Diária;
SPSBBRENTR101;12/12/2019;10;Liquida;0;238,35;0;116,13;Coleta Diária;
SPSBBRENTR101;12/12/2019;11;Liquida;0;225,12;0;117,81;Coleta Diária;
SPSBBRENTR101;12/12/2019;12;Liquida;0;226,485;0;114,135;Coleta Diária;
SPSBBRENTR101;12/12/2019;13;Liquida;0;231,945;0;117,81;Coleta Diária;
SPSBBRENTR101;12/12/2019;14;Liquida;0;225,75;0;115,08;Coleta Diária;
SPSBBRENTR101;12/12/2019;15;Liquida;0;231,21;0;117,6;Coleta Diária;
SPSBBRENTR101;12/12/2019;16;Liquida;0;237,825;0;125,58;Coleta Diária;
SPSBBRENTR101;12/12/2019;17;Liquida;0;233,415;0;126;Coleta Diária;
SPSBBRENTR101;12/12/2019;18;Liquida;0;231,21;0;122,115;Coleta Diária;
SPSBBRENTR101;12/12/2019;19;Liquida;0;230,685;0;123,27;Coleta Diária;
SPSBBRENTR101;12/12/2019;20;Liquida;0;228,375;0;118,02;Coleta Diária;
SPSBBRENTR101;12/12/2019;21;Liquida;0;226,8;0;122,115;Coleta Diária;
SPSBBRENTR101;12/12/2019;22;Liquida;0;230,895;0;122,535;Coleta Diária;
SPSBBRENTR101;12/12/2019;23;Liquida;0;175,665;0;114,24;Coleta Diária;
SPSBBRENTR101;12/12/2019;24;Liquida;0;147,63;0;107,205;Coleta Diária;
SPSBBRENTR101;13/12/2019;1;Liquida;0;157,08;0;113,505;Coleta Diária;
SPSBBRENTR101;13/12/2019;2;Liquida;0;153,195;0;108,255;Coleta Diária;
SPSBBRENTR101;13/12/2019;3;Liquida;0;149,835;0;109,62;Coleta Diária;
SPSBBRENTR101;13/12/2019;4;Liquida;0;147,315;0;111,09;Coleta Diária;
SPSBBRENTR101;13/12/2019;5;Liquida;0;146,685;0;112,665;Coleta Diária;
SPSBBRENTR101;13/12/2019;6;Liquida;0;173,145;0;106,68;Coleta Diária;
SPSBBRENTR101;13/12/2019;7;Liquida;0;200,445;0;112,245;Coleta Diária;
SPSBBRENTR101;13/12/2019;8;Liquida;0;215,355;0;112,665;Coleta Diária;
SPSBBRENTR101;13/12/2019;9;Liquida;0;226,17;0;118,86;Coleta Diária;
SPSBBRENTR101;13/12/2019;10;Liquida;0;240,24;0;120,96;Coleta Diária;
SPSBBRENTR101;13/12/2019;11;Liquida;0;253,365;0;130,62;Coleta Diária;
SPSBBRENTR101;13/12/2019;12;Liquida;0;236,145;0;122,85;Coleta Diária;
SPSBBRENTR101;13/12/2019;13;Liquida;0;223,965;0;118,65;Coleta Diária;
SPSBBRENTR101;13/12/2019;14;Liquida;0;235,2;0;116,13;Coleta Diária;
SPSBBRENTR101;13/12/2019;15;Liquida;0;231,945;0;114,66;Coleta Diária;
SPSBBRENTR101;13/12/2019;16;Liquida;0;231;0;122,43;Coleta Diária;
SPSBBRENTR101;13/12/2019;17;Liquida;0;228,27;0;124,53;Coleta Diária;
SPSBBRENTR101;13/12/2019;18;Liquida;0;219,66;0;119,07;Coleta Diária;
SPSBBRENTR101;13/12/2019;19;Liquida;0;222,18;0;117,39;Coleta Diária;
SPSBBRENTR101;13/12/2019;20;Liquida;0;223,755;0;117,705;Coleta Diária;
SPSBBRENTR101;13/12/2019;21;Liquida;0;220,5;0;122,01;Coleta Diária;
SPSBBRENTR101;13/12/2019;22;Liquida;0;220,71;0;122,535;Coleta Diária;
SPSBBRENTR101;13/12/2019;23;Liquida;0;181,965;0;115,395;Coleta Diária;
SPSBBRENTR101;13/12/2019;24;Liquida;0;147,63;0;113,295;Coleta Diária;
SPSBBRENTR101;14/12/2019;1;Liquida;0;154,665;0;111,72;Coleta Diária;
SPSBBRENTR101;14/12/2019;2;Liquida;0;149,94;0;109,935;Coleta Diária;
SPSBBRENTR101;14/12/2019;3;Liquida;0;151,41;0;107,52;Coleta Diária;
SPSBBRENTR101;14/12/2019;4;Liquida;0;144,48;0;109,725;Coleta Diária;
SPSBBRENTR101;14/12/2019;5;Liquida;0;123,165;0;90,825;Coleta Diária;
SPSBBRENTR101;14/12/2019;6;Liquida;0;161,595;0;94,605;Coleta Diária;
SPSBBRENTR101;14/12/2019;7;Liquida;0;179,55;0;93,24;Coleta Diária;
SPSBBRENTR101;14/12/2019;8;Liquida;0;187,74;0;92,085;Coleta Diária;
SPSBBRENTR101;14/12/2019;9;Liquida;0;204,435;0;93,87;Coleta Diária;
SPSBBRENTR101;14/12/2019;10;Liquida;0;205,17;0;103,635;Coleta Diária;
SPSBBRENTR101;14/12/2019;11;Liquida;0;204,015;0;99,12;Coleta Diária;
SPSBBRENTR101;14/12/2019;12;Liquida;0;211,575;0;108,15;Coleta Diária;
SPSBBRENTR101;14/12/2019;13;Liquida;0;221,445;0;107,625;Coleta Diária;
SPSBBRENTR101;14/12/2019;14;Liquida;0;212,52;0;103,845;Coleta Diária;
SPSBBRENTR101;14/12/2019;15;Liquida;0;222,915;0;114,03;Coleta Diária;
SPSBBRENTR101;14/12/2019;16;Liquida;0;218,4;0;118,65;Coleta Diária;
SPSBBRENTR101;14/12/2019;17;Liquida;0;206,115;0;106,05;Coleta Diária;
SPSBBRENTR101;14/12/2019;18;Liquida;0;217,14;0;117,915;Coleta Diária;
SPSBBRENTR101;14/12/2019;19;Liquida;0;212,415;0;113,82;Coleta Diária;
SPSBBRENTR101;14/12/2019;20;Liquida;0;199,71;0;105,42;Coleta Diária;
SPSBBRENTR101;14/12/2019;21;Liquida;0;206,535;0;106,995;Coleta Diária;
SPSBBRENTR101;14/12/2019;22;Liquida;0;202,23;0;114,66;Coleta Diária;
SPSBBRENTR101;14/12/2019;23;Liquida;0;152,145;0;110,25;Coleta Diária;
SPSBBRENTR101;14/12/2019;24;Liquida;0;146,685;0;107,625;Coleta Diária;
SPSBBRENTR101;15/12/2019;1;Liquida;0;146,79;0;101,325;Coleta Diária;
SPSBBRENTR101;15/12/2019;2;Liquida;0;135,45;0;101,535;Coleta Diária;
SPSBBRENTR101;15/12/2019;3;Liquida;0;139,23;0;104,895;Coleta Diária;
SPSBBRENTR101;15/12/2019;4;Liquida;0;140,49;0;101,43;Coleta Diária;
SPSBBRENTR101;15/12/2019;5;Liquida;0;133,56;0;97,965;Coleta Diária;
SPSBBRENTR101;15/12/2019;6;Liquida;0;166,32;0;107,205;Coleta Diária;
SPSBBRENTR101;15/12/2019;7;Liquida;0;194,145;0;115,395;Coleta Diária;
SPSBBRENTR101;15/12/2019;8;Liquida;0;211,89;0;111,09;Coleta Diária;
SPSBBRENTR101;15/12/2019;9;Liquida;0;217,035;0;110,565;Coleta Diária;
SPSBBRENTR101;15/12/2019;10;Liquida;0;215,775;0;114,03;Coleta Diária;
SPSBBRENTR101;15/12/2019;11;Liquida;0;220,185;0;114,24;Coleta Diária;
SPSBBRENTR101;15/12/2019;12;Liquida;0;219,87;0;116,025;Coleta Diária;
SPSBBRENTR101;15/12/2019;13;Liquida;0;235,725;0;123,48;Coleta Diária;
SPSBBRENTR101;15/12/2019;14;Liquida;0;240,135;0;127,995;Coleta Diária;
SPSBBRENTR101;15/12/2019;15;Liquida;0;237,825;0;133,35;Coleta Diária;
SPSBBRENTR101;15/12/2019;16;Liquida;0;240,555;0;131,355;Coleta Diária;
SPSBBRENTR101;15/12/2019;17;Liquida;0;240,87;0;125,055;Coleta Diária;
SPSBBRENTR101;15/12/2019;18;Liquida;0;228,9;0;122,01;Coleta Diária;
SPSBBRENTR101;15/12/2019;19;Liquida;0;238,035;0;130,935;Coleta Diária;
SPSBBRENTR101;15/12/2019;20;Liquida;0;230,895;0;124,32;Coleta Diária;
SPSBBRENTR101;15/12/2019;21;Liquida;0;178,5;0;113,19;Coleta Diária;
SPSBBRENTR101;15/12/2019;22;Liquida;0;152,775;0;111,72;Coleta Diária;
SPSBBRENTR101;15/12/2019;23;Liquida;0;152,46;0;119,07;Coleta Diária;
SPSBBRENTR101;15/12/2019;24;Liquida;0;147;0;116,97;Coleta Diária;
SPSBBRENTR101;16/12/2019;1;Liquida;0;162,54;0;115,185;Coleta Diária;
SPSBBRENTR101;16/12/2019;2;Liquida;0;147,735;0;109,62;Coleta Diária;
SPSBBRENTR101;16/12/2019;3;Liquida;0;144,06;0;111,09;Coleta Diária;
SPSBBRENTR101;16/12/2019;4;Liquida;0;147,105;0;112,77;Coleta Diária;
SPSBBRENTR101;16/12/2019;5;Liquida;0;151,41;0;106,26;Coleta Diária;
SPSBBRENTR101;16/12/2019;6;Liquida;0;172,935;0;104,895;Coleta Diária;
SPSBBRENTR101;16/12/2019;7;Liquida;0;208,32;0;116,445;Coleta Diária;
SPSBBRENTR101;16/12/2019;8;Liquida;0;228,585;0;120,33;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;9;Liquida;0;236,04;0;118,965;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;10;Liquida;0;236,985;0;120,12;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;11;Liquida;0;241,185;0;126,525;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;12;Liquida;0;240,24;0;124,32;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;13;Liquida;0;245,91;0;127,05;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;14;Liquida;0;241,08;0;120,96;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;15;Liquida;0;238,665;0;124,11;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;16;Liquida;0;240,765;0;125,895;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;17;Liquida;0;245,07;0;126;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;18;Liquida;0;230,685;0;120,96;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;19;Liquida;0;227,01;0;123,69;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;20;Liquida;0;231,315;0;122,64;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;21;Liquida;0;228,27;0;119,49;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;22;Liquida;0;223,335;0;119,595;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;23;Liquida;0;175,14;0;119,91;Inspeção Lógica;
SPSBBRENTR101;16/12/2019;24;Liquida;0;153,93;0;116,235;Inspeção Lógica;
SPSBBRENTR101;17/12/2019;1;Liquida;0;162,435;0;116,34;Coleta Diária;
SPSBBRENTR101;17/12/2019;2;Liquida;0;156,03;0;113,82;Coleta Diária;
SPSBBRENTR101;17/12/2019;3;Liquida;0;152,145;0;117,6;Coleta Diária;
SPSBBRENTR101;17/12/2019;4;Liquida;0;149,835;0;115,5;Coleta Diária;
SPSBBRENTR101;17/12/2019;5;Liquida;0;152,145;0;109,305;Coleta Diária;
SPSBBRENTR101;17/12/2019;6;Liquida;0;187,635;0;108,255;Coleta Diária;
SPSBBRENTR101;17/12/2019;7;Liquida;0;205,59;0;118,965;Coleta Diária;
SPSBBRENTR101;17/12/2019;8;Liquida;0;227,745;0;124,215;Coleta Diária;
SPSBBRENTR101;17/12/2019;9;Liquida;0;233,835;0;120,12;Coleta Diária;
SPSBBRENTR101;17/12/2019;10;Liquida;0;235,62;0;115,08;Coleta Diária;
SPSBBRENTR101;17/12/2019;11;Liquida;0;242,55;0;124,74;Coleta Diária;
SPSBBRENTR101;17/12/2019;12;Liquida;0;238,77;0;122,535;Coleta Diária;
SPSBBRENTR101;17/12/2019;13;Liquida;0;233,415;0;125,475;Coleta Diária;
SPSBBRENTR101;17/12/2019;14;Liquida;0;234,15;0;118,545;Coleta Diária;
SPSBBRENTR101;17/12/2019;15;Liquida;0;231,945;0;123,165;Coleta Diária;
SPSBBRENTR101;17/12/2019;16;Liquida;0;230,265;0;126,84;Coleta Diária;
SPSBBRENTR101;17/12/2019;17;Liquida;0;229,11;0;119,175;Coleta Diária;
SPSBBRENTR101;17/12/2019;18;Liquida;0;224,91;0;115,5;Coleta Diária;
SPSBBRENTR101;17/12/2019;19;Liquida;0;216,3;0;112,035;Coleta Diária;
SPSBBRENTR101;17/12/2019;20;Liquida;0;220,92;0;116,445;Coleta Diária;
SPSBBRENTR101;17/12/2019;21;Liquida;0;224,175;0;118,65;Coleta Diária;
SPSBBRENTR101;17/12/2019;22;Liquida;0;222,18;0;117,81;Coleta Diária;
SPSBBRENTR101;17/12/2019;23;Liquida;0;169,26;0;115,605;Coleta Diária;
SPSBBRENTR101;17/12/2019;24;Liquida;0;152,67;0;113,295;Coleta Diária;
SPSBBRENTR101;18/12/2019;1;Liquida;0;158,655;0;112,875;Coleta Diária;
SPSBBRENTR101;18/12/2019;2;Liquida;0;152,67;0;108,045;Coleta Diária;
SPSBBRENTR101;18/12/2019;3;Liquida;0;148,05;0;108,675;Coleta Diária;
SPSBBRENTR101;18/12/2019;4;Liquida;0;146,79;0;109,41;Coleta Diária;
SPSBBRENTR101;18/12/2019;5;Liquida;0;145,74;0;107,1;Coleta Diária;
SPSBBRENTR101;18/12/2019;6;Liquida;0;185,85;0;107,31;Coleta Diária;
SPSBBRENTR101;18/12/2019;7;Liquida;0;205,485;0;117,495;Coleta Diária;
SPSBBRENTR101;18/12/2019;8;Liquida;0;220,605;0;116,97;Coleta Diária;
SPSBBRENTR101;18/12/2019;9;Liquida;0;225,015;0;115,5;Coleta Diária;
SPSBBRENTR101;18/12/2019;10;Liquida;0;219,975;0;113,295;Coleta Diária;
SPSBBRENTR101;18/12/2019;11;Liquida;0;218,925;0;114,555;Coleta Diária;
SPSBBRENTR101;18/12/2019;12;Liquida;0;219,87;0;112,56;Coleta Diária;
SPSBBRENTR101;18/12/2019;13;Liquida;0;218,61;0;116,865;Coleta Diária;
SPSBBRENTR101;18/12/2019;14;Liquida;0;217,455;0;115,185;Coleta Diária;
SPSBBRENTR101;18/12/2019;15;Liquida;0;224,385;0;115,605;Coleta Diária;
SPSBBRENTR101;18/12/2019;16;Liquida;0;222,915;0;116,865;Coleta Diária;
SPSBBRENTR101;18/12/2019;17;Liquida;0;215,985;0;114,765;Coleta Diária;
SPSBBRENTR101;18/12/2019;18;Liquida;0;223,125;0;121,905;Coleta Diária;
SPSBBRENTR101;18/12/2019;19;Liquida;0;212,31;0;108,99;Coleta Diária;
SPSBBRENTR101;18/12/2019;20;Liquida;0;219,765;0;114,135;Coleta Diária;
SPSBBRENTR101;18/12/2019;21;Liquida;0;212,835;0;117,705;Coleta Diária;
SPSBBRENTR101;18/12/2019;22;Liquida;0;204,015;0;115,92;Coleta Diária;
SPSBBRENTR101;18/12/2019;23;Liquida;0;161,385;0;106,26;Coleta Diária;
SPSBBRENTR101;18/12/2019;24;Liquida;0;153,195;0;115,5;Coleta Diária;
SPSBBRENTR101;19/12/2019;1;Liquida;0;152,355;0;109,83;Coleta Diária;
SPSBBRENTR101;19/12/2019;2;Liquida;0;143,115;0;110,775;Coleta Diária;
SPSBBRENTR101;19/12/2019;3;Liquida;0;142,275;0;111,405;Coleta Diária;
SPSBBRENTR101;19/12/2019;4;Liquida;0;139,755;0;106,89;Coleta Diária;
SPSBBRENTR101;19/12/2019;5;Liquida;0;133,77;0;100,275;Coleta Diária;
SPSBBRENTR101;19/12/2019;6;Liquida;0;167,265;0;104,265;Coleta Diária;
SPSBBRENTR101;19/12/2019;7;Liquida;0;186,585;0;101,85;Coleta Diária;
SPSBBRENTR101;19/12/2019;8;Liquida;0;209,16;0;107,1;Coleta Diária;
SPSBBRENTR101;19/12/2019;9;Liquida;0;210,21;0;109,83;Coleta Diária;
SPSBBRENTR101;19/12/2019;10;Liquida;0;200,13;0;105,42;Coleta Diária;
SPSBBRENTR101;19/12/2019;11;Liquida;0;199,08;0;102,06;Coleta Diária;
SPSBBRENTR101;19/12/2019;12;Liquida;0;204,225;0;100,695;Coleta Diária;
SPSBBRENTR101;19/12/2019;13;Liquida;0;204,645;0;104,37;Coleta Diária;
SPSBBRENTR101;19/12/2019;14;Liquida;0;210,63;0;109,305;Coleta Diária;
SPSBBRENTR101;19/12/2019;15;Liquida;0;209,685;0;107,415;Coleta Diária;
SPSBBRENTR101;19/12/2019;16;Liquida;0;206,115;0;108,15;Coleta Diária;
SPSBBRENTR101;19/12/2019;17;Liquida;0;223,335;0;114,975;Coleta Diária;
SPSBBRENTR101;19/12/2019;18;Liquida;0;215,25;0;106,785;Coleta Diária;
SPSBBRENTR101;19/12/2019;19;Liquida;0;209,265;0;108,465;Coleta Diária;
SPSBBRENTR101;19/12/2019;20;Liquida;0;215,67;0;109,725;Coleta Diária;
SPSBBRENTR101;19/12/2019;21;Liquida;0;214,2;0;110,985;Coleta Diária;
SPSBBRENTR101;19/12/2019;22;Liquida;0;206,43;0;109,935;Coleta Diária;
SPSBBRENTR101;19/12/2019;23;Liquida;0;162,12;0;106,47;Coleta Diária;
SPSBBRENTR101;19/12/2019;24;Liquida;0;139,02;0;99,54;Coleta Diária;
SPSBBRENTR101;20/12/2019;1;Liquida;0;152,985;0;106,365;Coleta Diária;
SPSBBRENTR101;20/12/2019;2;Liquida;0;141,12;0;104,475;Coleta Diária;
SPSBBRENTR101;20/12/2019;3;Liquida;0;138,075;0;103,53;Coleta Diária;
SPSBBRENTR101;20/12/2019;4;Liquida;0;134,715;0;105,105;Coleta Diária;
SPSBBRENTR101;20/12/2019;5;Liquida;0;141,12;0;103,635;Coleta Diária;
SPSBBRENTR101;20/12/2019;6;Liquida;0;170,73;0;105,84;Coleta Diária;
SPSBBRENTR101;20/12/2019;7;Liquida;0;196,665;0;106,05;Coleta Diária;
SPSBBRENTR101;20/12/2019;8;Liquida;0;212,94;0;115,29;Coleta Diária;
SPSBBRENTR101;20/12/2019;9;Liquida;0;228,795;0;118,335;Coleta Diária;
SPSBBRENTR101;20/12/2019;10;Liquida;0;237,51;0;121,485;Coleta Diária;
SPSBBRENTR101;20/12/2019;11;Liquida;0;234,99;0;118,65;Coleta Diária;
SPSBBRENTR101;20/12/2019;12;Liquida;0;237,93;0;119,7;Coleta Diária;
SPSBBRENTR101;20/12/2019;13;Liquida;0;257,565;0;128,94;Coleta Diária;
SPSBBRENTR101;20/12/2019;14;Liquida;0;240,66;0;121,59;Coleta Diária;
SPSBBRENTR101;20/12/2019;15;Liquida;0;230,685;0;119,805;Coleta Diária;
SPSBBRENTR101;20/12/2019;16;Liquida;0;228,48;0;122,535;Coleta Diária;
SPSBBRENTR101;20/12/2019;17;Liquida;0;237,825;0;125,265;Coleta Diária;
SPSBBRENTR101;20/12/2019;18;Liquida;0;231,63;0;124,215;Coleta Diária;
SPSBBRENTR101;20/12/2019;19;Liquida;0;233,31;0;128,1;Coleta Diária;
SPSBBRENTR101;20/12/2019;20;Liquida;0;224,385;0;122,535;Coleta Diária;
SPSBBRENTR101;20/12/2019;21;Liquida;0;232,155;0;127,26;Coleta Diária;
SPSBBRENTR101;20/12/2019;22;Liquida;0;231,315;0;131,67;Coleta Diária;
SPSBBRENTR101;20/12/2019;23;Liquida;0;219,45;0;123,06;Coleta Diária;
SPSBBRENTR101;20/12/2019;24;Liquida;0;164,85;0;114,975;Coleta Diária;
SPSBBRENTR101;21/12/2019;1;Liquida;0;164,43;0;116,865;Coleta Diária;
SPSBBRENTR101;21/12/2019;2;Liquida;0;154,665;0;113,295;Coleta Diária;
SPSBBRENTR101;21/12/2019;3;Liquida;0;155,715;0;114,45;Coleta Diária;
SPSBBRENTR101;21/12/2019;4;Liquida;0;149,1;0;111,3;Coleta Diária;
SPSBBRENTR101;21/12/2019;5;Liquida;0;150,255;0;110,775;Coleta Diária;
SPSBBRENTR101;21/12/2019;6;Liquida;0;192,57;0;116,865;Coleta Diária;
SPSBBRENTR101;21/12/2019;7;Liquida;0;219,135;0;119,28;Coleta Diária;
SPSBBRENTR101;21/12/2019;8;Liquida;0;225,855;0;115,92;Coleta Diária;
SPSBBRENTR101;21/12/2019;9;Liquida;0;245,7;0;123,795;Coleta Diária;
SPSBBRENTR101;21/12/2019;10;Liquida;0;248,115;0;125,79;Coleta Diária;
