Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 04/05/2020;;;;;;;;;
Período Solicitado de 01/03/2020 até 30/04/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
TOYOTA;SPTYTIENTR101 (L);22/04/2020;22;839,007;0;5,538;63,687;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);22/04/2020;23;822,393;0;2,769;63,687;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);22/04/2020;24;830,7;0;5,538;77,532;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;1;803,01;0;0;88,608;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;2;830,7;0;2,769;80,301;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;3;800,241;0;0;74,763;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;4;805,779;0;5,538;80,301;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;5;819,624;0;0;77,532;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;6;1035,61;0;8,307;52,611;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;7;891,618;0;8,307;38,766;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;8;1085,45;0;83,07;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;9;1187,9;0;96,915;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;10;1165,75;0;66,456;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;11;1196,21;0;91,377;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;12;1210,05;0;99,684;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;13;1151,9;0;110,76;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;14;1146,37;0;94,146;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;15;1060,53;0;157,833;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;16;1027,3;0;135,681;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;17;830,7;0;33,228;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;18;841,776;0;47,073;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;19;855,621;0;41,535;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;20;839,007;0;19,383;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;21;850,083;0;13,845;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;22;827,931;0;16,614;11,076;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;23;836,238;0;13,845;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);23/04/2020;24;805,779;0;5,538;41,535;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;1;833,469;0;13,845;35,997;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;2;800,241;0;5,538;55,38;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;3;811,317;0;5,538;52,611;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;4;800,241;0;5,538;52,611;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;5;811,317;0;8,307;49,842;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;6;1043,91;0;13,845;16,614;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;7;872,235;0;11,076;24,921;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;8;1068,83;0;41,535;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;9;1246,05;0;102,453;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;10;1378,96;0;130,143;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;11;1417,73;0;135,681;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;12;1354,04;0;121,836;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;13;1262,66;0;88,608;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;14;1237,74;0;124,605;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;15;1143,6;0;138,45;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;16;991,302;0;99,684;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;17;825,162;0;60,918;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;18;811,317;0;69,225;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;19;797,472;0;44,304;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;20;825,162;0;69,225;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;21;803,01;0;60,918;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;22;811,317;0;55,38;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;23;775,32;0;30,459;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);24/04/2020;24;783,627;0;11,076;22,152;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;1;769,782;0;16,614;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;2;769,782;0;27,69;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;3;767,013;0;33,228;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;4;769,782;0;44,304;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;5;769,782;0;38,766;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;6;747,63;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;7;764,244;0;77,532;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;8;772,551;0;69,225;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;9;805,779;0;85,839;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;10;783,627;0;91,377;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;11;825,162;0;83,07;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;12;797,472;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;13;844,545;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;14;814,086;0;49,842;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;15;841,776;0;85,839;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;16;803,01;0;77,532;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;17;841,776;0;85,839;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;18;750,399;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;19;811,317;0;55,38;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;20;791,934;0;91,377;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;21;808,548;0;66,456;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;22;772,551;0;60,918;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;23;780,858;0;27,69;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);25/04/2020;24;747,63;0;13,845;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;1;758,706;0;16,614;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;2;750,399;0;27,69;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;3;761,475;0;24,921;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;4;747,63;0;24,921;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;5;753,168;0;16,614;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;6;742,092;0;13,845;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;7;742,092;0;27,69;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;8;725,478;0;24,921;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;9;733,785;0;16,614;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;10;753,168;0;16,614;11,076;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;11;742,092;0;13,845;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;12;767,013;0;27,69;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;13;761,475;0;60,918;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;14;794,703;0;63,687;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;15;764,244;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;16;794,703;0;88,608;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;17;775,32;0;127,374;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;18;797,472;0;110,76;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;19;783,627;0;99,684;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;20;797,472;0;88,608;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;21;769,782;0;44,304;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;22;775,32;0;13,845;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;23;750,399;0;11,076;16,614;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);26/04/2020;24;758,706;0;13,845;22,152;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;1;744,861;0;11,076;19,383;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;2;772,551;0;16,614;19,383;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;3;736,554;0;16,614;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;4;761,475;0;11,076;11,076;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;5;742,092;0;13,845;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;6;883,311;0;33,228;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;7;841,776;0;55,38;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;8;1190,67;0;113,529;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;9;1323,58;0;160,602;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;10;1450,96;0;204,906;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;11;1730,63;0;293,514;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;12;1478,65;0;279,669;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;13;1459,26;0;293,514;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;14;1367,89;0;215,982;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;15;1232,21;0;188,292;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;16;1138,06;0;163,371;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;17;852,852;0;149,526;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;18;755,937;0;127,374;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;19;805,779;0;102,453;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;20;772,551;0;116,298;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;21;789,165;0;127,374;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;22;767,013;0;116,298;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;23;775,32;0;83,07;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);27/04/2020;24;747,63;0;47,073;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;1;764,244;0;41,535;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;2;742,092;0;60,918;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;3;764,244;0;69,225;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;4;731,016;0;63,687;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;5;767,013;0;69,225;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;6;969,15;0;119,067;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;7;844,545;0;119,067;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;8;1068,83;0;168,909;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;9;1348,5;0;193,83;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;10;1459,26;0;213,213;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;11;1414,96;0;193,83;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;12;1431,57;0;207,675;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;13;1401,11;0;210,444;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;14;1270,97;0;127,374;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;15;1102,06;0;77,532;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;16;1054,99;0;88,608;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;17;855,621;0;38,766;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;18;883,311;0;88,608;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;19;869,466;0;41,535;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;20;880,542;0;55,38;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;21;863,928;0;33,228;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;22;863,928;0;0;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;23;841,776;0;8,307;16,614;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);28/04/2020;24;850,083;0;0;41,535;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;1;833,469;0;0;24,921;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;2;847,314;0;0;30,459;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;3;797,472;0;0;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;4;800,241;0;0;27,69;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;5;783,627;0;0;24,921;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;6;1049,45;0;2,769;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;7;905,463;0;0;19,383;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;8;1005,15;0;8,307;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;9;1046,68;0;113,529;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;10;1082,68;0;221,52;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;11;1182,36;0;265,824;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;12;1171,29;0;265,824;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;13;1149,14;0;204,906;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;14;1162,98;0;193,83;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;15;982,995;0;130,143;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;16;1002,38;0;47,073;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;17;872,235;0;11,076;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;18;863,928;0;11,076;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;19;908,232;0;0;33,228;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;20;877,773;0;0;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;21;897,156;0;0;19,383;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;22;855,621;0;0;22,152;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;23;875,004;0;0;35,997;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);29/04/2020;24;855,621;0;0;38,766;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;1;863,928;0;0;41,535;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;2;861,159;0;0;49,842;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;3;816,855;0;0;27,69;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;4;822,393;0;0;30,459;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;5;811,317;0;0;22,152;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;6;994,071;0;0;27,69;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;7;902,694;0;0;52,611;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;8;1226,67;0;44,304;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;9;1295,89;0;66,456;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;10;1456,49;0;202,137;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;11;1356,81;0;271,362;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;12;1124,21;0;251,979;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;13;1124,21;0;177,216;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;14;1293,12;0;174,447;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;15;1370,66;0;152,295;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;16;1104,83;0;30,459;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;17;855,621;0;24,921;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;18;827,931;0;47,073;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;19;888,849;0;35,997;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;20;827,931;0;49,842;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;21;863,928;0;52,611;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;22;827,931;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;23;844,545;0;11,076;16,614;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);30/04/2020;24;811,317;0;0;24,921;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;1;1072,4;0;289,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;2;777,6;0;146,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;3;649,6;0;57,6;17,6;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;4;552,6;0;0;39,7;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;5;549,6;0;0;33,7;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;6;554,6;0;0;34,8;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;7;552,6;0;0;29,5;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;8;554;0;0;35,9;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;9;601,7;0;15;2,6;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;10;615,9;0;18,3;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;11;632;0;37,3;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;12;642,1;0;46,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;13;646,8;0;49,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;14;639,6;0;45,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;15;645,4;0;50,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;16;646,4;0;57,3;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;17;640,6;0;50,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;18;646;0;55,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;19;651,6;0;49,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;20;651,9;0;44,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;21;646,9;0;29,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;22;645,5;0;24,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;23;833,3;0;18,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);01/03/2020;24;823;0;21,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;1;742,9;0;44,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;2;694,1;0;48,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;3;676,5;0;46,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;4;667,5;0;35,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;5;770,3;0;68,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;6;1855;0;518,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;7;2842,9;0;970,5;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;8;3086;0;1098;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;9;3377,1;0;1232;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;10;3495,9;0;1359,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;11;3451,4;0;1319,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;12;2932,4;0;1154,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;13;3134,6;0;1233,5;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;14;3158,6;0;1260,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;15;2840,7;0;1124,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYPFENTR101 (L);02/03/2020;16;2135;0;799,2;0;Completo;COLETA DIÁRIA
